2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
1886=>[HU: f_id=X9G-10227.03.2290010734, hw_v=H14, l_num=1886, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285843, sw_v=0421]
635=>[HU: f_id=X9G-10222.03.2290011373, hw_v=H14, l_num=635, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266277, sw_v=0421]
917=>[HU: f_id=X9G-10223.03.2290010335, hw_v=H14, l_num=917, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269568, sw_v=0421]
525=>[HU: f_id=X9G-10222.03.2290011479, hw_v=H14, l_num=525, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266510, sw_v=0421]
1235=>[HU: f_id=X9G-10229.03.2290010101, hw_v=H14, l_num=1235, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290338, sw_v=0421]
133=>[HU: f_id=X9G-10216.03.2290010023, hw_v=H14, l_num=133, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240775, sw_v=0421]
1072=>[HU: f_id=X9G-10227.03.2290010440, hw_v=H14, l_num=1072, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284951, sw_v=0421]
120=>[HU: f_id=X9G-10216.03.2290010100, hw_v=H14, l_num=120, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241006, sw_v=0421]
1105=>[HU: f_id=X9G-10227.03.2290010351, hw_v=H14, l_num=1105, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284670, sw_v=0421]
1695=>[HU: f_id=X9G-10228.03.2290010055, hw_v=H14, l_num=1695, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286238, sw_v=0421]
1858=>[HU: f_id=X9G-10228.03.2290010032, hw_v=H14, l_num=1858, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286183, sw_v=0421]
1900=>[HU: f_id=X9G-10227.03.2290010673, hw_v=H14, l_num=1900, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285667, sw_v=0421]
402=>[HU: f_id=X9G-10222.03.2290011396, hw_v=H14, l_num=402, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266326, sw_v=0421]
512=>[HU: f_id=X9G-10222.03.2290011428, hw_v=H14, l_num=512, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266399, sw_v=0421]
1044=>[HU: f_id=X9G-10227.03.2290010455, hw_v=H14, l_num=1044, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284986, sw_v=0421]
448=>[HU: f_id=X9G-10222.03.2290011503, hw_v=H14, l_num=448, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266556, sw_v=0421]
1667=>[HU: f_id=X9G-10227.03.2290010782, hw_v=H14, l_num=1667, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285977, sw_v=0421]
904=>[HU: f_id=X9G-10224.03.2290010016, hw_v=H14, l_num=904, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270884, sw_v=0421]
1537=>[HU: f_id=X9G-10227.03.2290010144, hw_v=H14, l_num=1537, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284040, sw_v=0421]
338=>[HU: f_id=X9G-10222.03.2290011703, hw_v=H14, l_num=338, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266957, sw_v=0421]
717=>[HU: f_id=X9G-10223.03.2290010237, hw_v=H14, l_num=717, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268316, sw_v=0421]
325=>[HU: f_id=X9G-10222.03.2290011602, hw_v=H14, l_num=325, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266734, sw_v=0421]
958=>[HU: f_id=X9G-10224.03.2290010079, hw_v=H14, l_num=958, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271556, sw_v=0421]
1639=>[HU: f_id=X9G-10228.03.2290010048, hw_v=H14, l_num=1639, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286214, sw_v=0421]
80 =>[HU: f_id=X9G-10216.03.2290010181, hw_v=H14, l_num= 80, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241250, sw_v=0421]
215=>[HU: f_id=X9G-10222.03.2290011685, hw_v=H14, l_num=215, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266920, sw_v=0421]
1509=>[HU: f_id=X9G-10227.03.2290010123, hw_v=H14, l_num=1509, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283989, sw_v=0421]
105=>[HU: f_id=X9G-10216.03.2290010199, hw_v=H14, l_num=105, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241352, sw_v=0421]
1578=>[HU: f_id=X9G-10227.03.2290010087, hw_v=H14, l_num=1578, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283852, sw_v=0421]
1620=>[HU: f_id=X9G-10228.03.2290010019, hw_v=H14, l_num=1620, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286133, sw_v=0421]
1387=>[HU: f_id=X9G-10229.03.2290010164, hw_v=H14, l_num=1387, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290524, sw_v=0421]
1257=>[HU: f_id=X9G-10229.03.2290010158, hw_v=H14, l_num=1257, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290506, sw_v=0421]
1359=>[HU: f_id=X9G-10229.03.2290010029, hw_v=H14, l_num=1359, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290159, sw_v=0421]
892=>[HU: f_id=X9G-10223.03.2290010288, hw_v=H14, l_num=892, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268472, sw_v=0421]
1196=>[HU: f_id=X9G-10227.03.2290010330, hw_v=H14, l_num=1196, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284607, sw_v=0421]
1229=>[HU: f_id=X9G-10229.03.2290010182, hw_v=H14, l_num=1229, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290574, sw_v=0421]
1066=>[HU: f_id=X9G-10227.03.2290010436, hw_v=H14, l_num=1066, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284938, sw_v=0421]
1991=>[HU: f_id=X9G-10227.03.2290010521, hw_v=H14, l_num=1991, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285182, sw_v=0421]
1861=>[HU: f_id=X9G-10227.03.2290010749, hw_v=H14, l_num=1861, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285895, sw_v=0421]
1038=>[HU: f_id=X9G-10227.03.2290010389, hw_v=H14, l_num=1038, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284794, sw_v=0421]
1833=>[HU: f_id=X9G-10227.03.2290010740, hw_v=H14, l_num=1833, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285861, sw_v=0421]
1670=>[HU: f_id=X9G-10227.03.2290010790, hw_v=H14, l_num=1670, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285993, sw_v=0421]
1703=>[HU: f_id=X9G-10227.03.2290010655, hw_v=H14, l_num=1703, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285612, sw_v=0421]
692=>[HU: f_id=X9G-10223.03.2290010195, hw_v=H14, l_num=692, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268205, sw_v=0421]
974=>[HU: f_id=X9G-10224.03.2290010065, hw_v=H14, l_num=974, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271531, sw_v=0421]
582=>[HU: f_id=X9G-10223.03.2290010217, hw_v=H14, l_num=582, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268243, sw_v=0421]
961=>[HU: f_id=X9G-10224.03.2290010027, hw_v=H14, l_num=961, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270905, sw_v=0421]
190=>[HU: f_id=X9G-10216.03.2290010072, hw_v=H14, l_num=190, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240925, sw_v=0421]
1642=>[HU: f_id=X9G-10227.03.2290010707, hw_v=H14, l_num=1642, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285767, sw_v=0421]
1512=>[HU: f_id=X9G-10227.03.2290010097, hw_v=H14, l_num=1512, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283889, sw_v=0421]
897=>[HU: f_id=X9G-10223.03.2290010323, hw_v=H14, l_num=897, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268575, sw_v=0421]
1279=>[HU: f_id=X9G-10229.03.2290010144, hw_v=H14, l_num=1279, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290464, sw_v=0421]
1451=>[HU: f_id=X9G-10227.03.2290010174, hw_v=H14, l_num=1451, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284119, sw_v=0421]
1321=>[HU: f_id=X9G-10229.03.2290010040, hw_v=H14, l_num=1321, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290191, sw_v=0421]
98 =>[HU: f_id=X9G-10216.03.2290010180, hw_v=H14, l_num= 98, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241247, sw_v=0421]
395=>[HU: f_id=X9G-10222.03.2290011630, hw_v=H14, l_num=395, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266842, sw_v=0421]
382=>[HU: f_id=X9G-10222.03.2290011638, hw_v=H14, l_num=382, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266850, sw_v=0421]
774=>[HU: f_id=X9G-10223.03.2290010090, hw_v=H14, l_num=774, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268017, sw_v=0421]
1088=>[HU: f_id=X9G-10227.03.2290010410, hw_v=H14, l_num=1088, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284860, sw_v=0421]
1260=>[HU: f_id=X9G-10229.03.2290010161, hw_v=H14, l_num=1260, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290516, sw_v=0421]
651=>[HU: f_id=X9G-10223.03.2290010207, hw_v=H14, l_num=651, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268231, sw_v=0421]
1130=>[HU: f_id=X9G-10227.03.2290010271, hw_v=H14, l_num=1130, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284325, sw_v=0421]
1883=>[HU: f_id=X9G-10227.03.2290010728, hw_v=H14, l_num=1883, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285828, sw_v=0421]
1916=>[HU: f_id=X9G-10227.03.2290010488, hw_v=H14, l_num=1916, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285085, sw_v=0421]
920=>[HU: f_id=X9G-10223.03.2290010331, hw_v=H14, l_num=920, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269555, sw_v=0421]
979=>[HU: f_id=X9G-10224.03.2290010062, hw_v=H14, l_num=979, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271525, sw_v=0421]
587=>[HU: f_id=X9G-10223.03.2290010216, hw_v=H14, l_num=587, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268242, sw_v=0421]
1102=>[HU: f_id=X9G-10227.03.2290010356, hw_v=H14, l_num=1102, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284694, sw_v=0421]
195=>[HU: f_id=X9G-10216.03.2290010048, hw_v=H14, l_num=195, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240856, sw_v=0421]
1692=>[HU: f_id=X9G-10228.03.2290010057, hw_v=H14, l_num=1692, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286244, sw_v=0421]
1725=>[HU: f_id=X9G-10227.03.2290010641, hw_v=H14, l_num=1725, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285569, sw_v=0421]
1855=>[HU: f_id=X9G-10228.03.2290010025, hw_v=H14, l_num=1855, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286169, sw_v=0421]
78 =>[HU: f_id=X9G-10216.03.2290010157, hw_v=H14, l_num= 78, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241178, sw_v=0421]
67 =>[HU: f_id=X9G-10216.03.2290010174, hw_v=H14, l_num= 67, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241228, sw_v=0421]
464=>[HU: f_id=X9G-10222.03.2290011551, hw_v=H14, l_num=464, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266635, sw_v=0421]
451=>[HU: f_id=X9G-10222.03.2290011541, hw_v=H14, l_num=451, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266615, sw_v=0421]
574=>[HU: f_id=X9G-10223.03.2290010227, hw_v=H14, l_num=574, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268265, sw_v=0421]
1664=>[HU: f_id=X9G-10227.03.2290010791, hw_v=H14, l_num=1664, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285995, sw_v=0421]
733=>[HU: f_id=X9G-10223.03.2290010122, hw_v=H14, l_num=733, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268060, sw_v=0421]
1534=>[HU: f_id=X9G-10227.03.2290010151, hw_v=H14, l_num=1534, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284047, sw_v=0421]
341=>[HU: f_id=X9G-10223.03.2290010013, hw_v=H14, l_num=341, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267032, sw_v=0421]
1371=>[HU: f_id=X9G-10229.03.2290010177, hw_v=H14, l_num=1371, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290560, sw_v=0421]
720=>[HU: f_id=X9G-10223.03.2290010235, hw_v=H14, l_num=720, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268314, sw_v=0421]
779=>[HU: f_id=X9G-10223.03.2290010117, hw_v=H14, l_num=779, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268044, sw_v=0421]
387=>[HU: f_id=X9G-10222.03.2290011651, hw_v=H14, l_num=387, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266863, sw_v=0421]
856=>[HU: f_id=X9G-10223.03.2290010301, hw_v=H14, l_num=856, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268550, sw_v=0421]
843=>[HU: f_id=X9G-10224.03.2290010054, hw_v=H14, l_num=843, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271498, sw_v=0421]
1506=>[HU: f_id=X9G-10227.03.2290010132, hw_v=H14, l_num=1506, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284012, sw_v=0421]
1473=>[HU: f_id=X9G-10227.03.2290010245, hw_v=H14, l_num=1473, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284262, sw_v=0421]
277=>[HU: f_id=X9G-10222.03.2290011572, hw_v=H14, l_num=277, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266673, sw_v=0421]
1343=>[HU: f_id=X9G-10229.03.2290010085, hw_v=H14, l_num=1343, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290290, sw_v=0421]
264=>[HU: f_id=X9G-10223.03.2290010022, hw_v=H14, l_num=264, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267051, sw_v=0421]
47 =>[HU: f_id=X9G-10216.03.2290010140, hw_v=H14, l_num= 47, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241128, sw_v=0421]
1180=>[HU: f_id=X9G-10227.03.2290010294, hw_v=H14, l_num=1180, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284392, sw_v=0421]
669=>[HU: f_id=X9G-10223.03.2290010140, hw_v=H14, l_num=669, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268094, sw_v=0421]
36 =>[HU: f_id=X9G-10216.03.2290010132, hw_v=H14, l_num= 36, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241103, sw_v=0421]
154=>[HU: f_id=X9G-10216.03.2290010112, hw_v=H14, l_num=154, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241042, sw_v=0421]
1315=>[HU: f_id=X9G-10229.03.2290010055, hw_v=H14, l_num=1315, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290211, sw_v=0421]
141=>[HU: f_id=X9G-10216.03.2290010007, hw_v=H14, l_num=141, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240728, sw_v=0421]
1152=>[HU: f_id=X9G-10227.03.2290010282, hw_v=H14, l_num=1152, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284358, sw_v=0421]
1938=>[HU: f_id=X9G-10227.03.2290010482, hw_v=H14, l_num=1938, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285070, sw_v=0421]
1775=>[HU: f_id=X9G-10227.03.2290010569, hw_v=H14, l_num=1775, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285333, sw_v=0421]
533=>[HU: f_id=X9G-10222.03.2290011385, hw_v=H14, l_num=533, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266302, sw_v=0421]
410=>[HU: f_id=X9G-10222.03.2290011394, hw_v=H14, l_num=410, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266322, sw_v=0421]
656=>[HU: f_id=X9G-10223.03.2290010201, hw_v=H14, l_num=656, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268219, sw_v=0421]
469=>[HU: f_id=X9G-10222.03.2290011552, hw_v=H14, l_num=469, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266636, sw_v=0421]
802=>[HU: f_id=X9G-10224.03.2290010025, hw_v=H14, l_num=802, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270901, sw_v=0421]
1124=>[HU: f_id=X9G-10227.03.2290010264, hw_v=H14, l_num=1124, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284307, sw_v=0421]
1877=>[HU: f_id=X9G-10228.03.2290010036, hw_v=H14, l_num=1877, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286190, sw_v=0421]
1747=>[HU: f_id=X9G-10227.03.2290010530, hw_v=H14, l_num=1747, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285209, sw_v=0421]
738=>[HU: f_id=X9G-10223.03.2290010121, hw_v=H14, l_num=738, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268057, sw_v=0421]
1584=>[HU: f_id=X9G-10227.03.2290010062, hw_v=H14, l_num=1584, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283767, sw_v=0421]
346=>[HU: f_id=X9G-10223.03.2290010014, hw_v=H14, l_num=346, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267035, sw_v=0421]
16 =>[HU: f_id=X9G-10216.03.2290010063, hw_v=H14, l_num= 16, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240898, sw_v=0421]
333=>[HU: f_id=X9G-10222.03.2290011701, hw_v=H14, l_num=333, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266951, sw_v=0421]
725=>[HU: f_id=X9G-10223.03.2290010103, hw_v=H14, l_num=725, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268030, sw_v=0421]
848=>[HU: f_id=X9G-10224.03.2290010058, hw_v=H14, l_num=848, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271505, sw_v=0421]
1719=>[HU: f_id=X9G-10227.03.2290010583, hw_v=H14, l_num=1719, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285384, sw_v=0421]
615=>[HU: f_id=X9G-10222.03.2290011414, hw_v=H14, l_num=615, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266366, sw_v=0421]
223=>[HU: f_id=X9G-10222.03.2290011688, hw_v=H14, l_num=223, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266926, sw_v=0421]
1556=>[HU: f_id=X9G-10227.03.2290010109, hw_v=H14, l_num=1556, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283930, sw_v=0421]
210=>[HU: f_id=X9G-10222.03.2290011709, hw_v=H14, l_num=210, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266969, sw_v=0421]
1393=>[HU: f_id=X9G-10229.03.2290010071, hw_v=H14, l_num=1393, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290250, sw_v=0421]
269=>[HU: f_id=X9G-10223.03.2290010026, hw_v=H14, l_num=269, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267058, sw_v=0421]
602=>[HU: f_id=X9G-10222.03.2290011497, hw_v=H14, l_num=602, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266544, sw_v=0421]
912=>[HU: f_id=X9G-10223.03.2290010330, hw_v=H14, l_num=912, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269554, sw_v=0421]
100=>[HU: f_id=X9G-10216.03.2290010125, hw_v=H14, l_num=100, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241080, sw_v=0421]
1528=>[HU: f_id=X9G-10227.03.2290010074, hw_v=H14, l_num=1528, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283807, sw_v=0421]
159=>[HU: f_id=X9G-10216.03.2290010033, hw_v=H14, l_num=159, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240810, sw_v=0421]
1365=>[HU: f_id=X9G-10229.03.2290010131, hw_v=H14, l_num=1365, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290427, sw_v=0421]
146=>[HU: f_id=X9G-10216.03.2290010109, hw_v=H14, l_num=146, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241034, sw_v=0421]
1988=>[HU: f_id=X9G-10227.03.2290010508, hw_v=H14, l_num=1988, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285144, sw_v=0421]
538=>[HU: f_id=X9G-10222.03.2290011379, hw_v=H14, l_num=538, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266289, sw_v=0421]
428=>[HU: f_id=X9G-10222.03.2290011515, hw_v=H14, l_num=428, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266580, sw_v=0421]
807=>[HU: f_id=X9G-10224.03.2290010040, hw_v=H14, l_num=807, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271443, sw_v=0421]
415=>[HU: f_id=X9G-10222.03.2290011457, hw_v=H14, l_num=415, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266459, sw_v=0421]
925=>[HU: f_id=X9G-10224.03.2290010089, hw_v=H14, l_num=925, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271578, sw_v=0421]
1337=>[HU: f_id=X9G-10229.03.2290010046, hw_v=H14, l_num=1337, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290197, sw_v=0421]
966=>[HU: f_id=X9G-10224.03.2290010029, hw_v=H14, l_num=966, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270908, sw_v=0421]
1174=>[HU: f_id=X9G-10227.03.2290010295, hw_v=H14, l_num=1174, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284395, sw_v=0421]
1207=>[HU: f_id=X9G-10229.03.2290010104, hw_v=H14, l_num=1207, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290345, sw_v=0421]
1797=>[HU: f_id=X9G-10227.03.2290010619, hw_v=H14, l_num=1797, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285506, sw_v=0421]
1146=>[HU: f_id=X9G-10227.03.2290010335, hw_v=H14, l_num=1146, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284628, sw_v=0421]
1016=>[HU: f_id=X9G-10227.03.2290010400, hw_v=H14, l_num=1016, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284830, sw_v=0421]
1769=>[HU: f_id=X9G-10227.03.2290010629, hw_v=H14, l_num=1769, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285536, sw_v=0421]
228=>[HU: f_id=X9G-10222.03.2290011693, hw_v=H14, l_num=228, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266936, sw_v=0421]
607=>[HU: f_id=X9G-10222.03.2290011493, hw_v=H14, l_num=607, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266536, sw_v=0421]
1811=>[HU: f_id=X9G-10227.03.2290010695, hw_v=H14, l_num=1811, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285733, sw_v=0421]
1085=>[HU: f_id=X9G-10227.03.2290010406, hw_v=H14, l_num=1085, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284852, sw_v=0421]
118=>[HU: f_id=X9G-10216.03.2290010098, hw_v=H14, l_num=118, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240999, sw_v=0421]
1118=>[HU: f_id=X9G-10227.03.2290010350, hw_v=H14, l_num=1118, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284668, sw_v=0421]
1880=>[HU: f_id=X9G-10228.03.2290010040, hw_v=H14, l_num=1880, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286196, sw_v=0421]
1913=>[HU: f_id=X9G-10227.03.2290010492, hw_v=H14, l_num=1913, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285096, sw_v=0421]
1750=>[HU: f_id=X9G-10227.03.2290010596, hw_v=H14, l_num=1750, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285434, sw_v=0421]
1057=>[HU: f_id=X9G-10227.03.2290010369, hw_v=H14, l_num=1057, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284736, sw_v=0421]
982=>[HU: f_id=X9G-10224.03.2290010004, hw_v=H14, l_num=982, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270755, sw_v=0421]
590=>[HU: f_id=X9G-10223.03.2290010210, hw_v=H14, l_num=590, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268234, sw_v=0421]
1722=>[HU: f_id=X9G-10227.03.2290010637, hw_v=H14, l_num=1722, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285557, sw_v=0421]
1489=>[HU: f_id=X9G-10227.03.2290010231, hw_v=H14, l_num=1489, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284238, sw_v=0421]
1531=>[HU: f_id=X9G-10227.03.2290010154, hw_v=H14, l_num=1531, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284077, sw_v=0421]
795=>[HU: f_id=X9G-10223.03.2290010110, hw_v=H14, l_num=795, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268037, sw_v=0421]
1401=>[HU: f_id=X9G-10227.03.2290010220, hw_v=H14, l_num=1401, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284211, sw_v=0421]
782=>[HU: f_id=X9G-10223.03.2290010083, hw_v=H14, l_num=782, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268009, sw_v=0421]
